id,home_team,away_team,temperature,humidity,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded,round_encoded,weather_encoded,num_broadcasters
17967,浦和,名古屋,17.8,33,42547,2016-04-29 14:04:00,9,62010,5,1,0,2
17968,磐田,広島,20.6,32,14379,2016-04-29 14:04:00,9,15165,17,1,0,3
17969,FC東京,福岡,15.5,38,23625,2016-04-29 17:04:00,9,47851,2,1,0,2
17970,仙台,鳥栖,18.2,31,14032,2016-04-30 14:03:00,9,19526,42,2,0,3
17971,大宮,鹿島,23.0,42,12594,2016-04-30 15:03:00,9,15491,34,2,0,4
17972,柏,神戸,20.5,52,11382,2016-04-30 15:04:00,9,15349,27,2,0,2
17973,新潟,甲府,15.4,63,17607,2016-04-30 18:33:00,9,41684,55,2,1,2
17974,横浜FM,湘南,19.4,62,26518,2016-04-30 19:04:00,9,71624,8,2,0,3
17975,鳥栖,湘南,26.1,38,20219,2016-05-04 13:04:00,10,24130,48,1,0,2
17976,川崎F,仙台,27.1,27,23812,2016-05-04 14:03:00,10,26232,6,1,0,3
17977,名古屋,横浜FM,21.6,38,27669,2016-05-04 14:04:00,10,43739,18,1,0,2
17978,福岡,大宮,26.6,25,12418,2016-05-04 14:04:00,10,21562,46,1,0,2
17979,鹿島,新潟,23.0,44,24805,2016-05-04 16:04:00,10,38620,12,1,0,2
17980,神戸,磐田,21.3,60,17038,2016-05-04 16:05:00,10,29913,57,1,0,2
17981,甲府,柏,21.6,28,11338,2016-05-04 19:04:00,10,17000,45,1,0,3
17982,FC東京,広島,24.7,70,15358,2016-06-15 19:03:00,10,47851,2,2,1,3
17983,G大阪,浦和,27.3,67,29397,2016-06-15 19:04:00,10,40000,59,2,0,2
17985,名古屋,神戸,22.0,23,15000,2016-05-08 13:04:00,11,43739,18,1,5,2
17986,横浜FM,甲府,26.1,46,18021,2016-05-08 14:03:00,11,71624,8,1,0,2
17987,仙台,福岡,22.1,33,12504,2016-05-08 15:04:00,11,19526,42,1,0,2
17988,大宮,浦和,24.4,42,13880,2016-05-08 16:04:00,11,15491,34,1,0,2
17989,湘南,FC東京,20.9,68,13029,2016-05-08 16:04:00,11,15732,53,1,0,2
17990,新潟,G大阪,20.5,36,27439,2016-05-08 16:03:00,11,41684,55,1,0,2
17991,広島,鳥栖,21.3,45,16733,2016-05-08 16:04:00,11,36894,50,1,1,2
17992,磐田,鹿島,20.6,64,14155,2016-05-08 19:04:00,11,15165,17,1,0,3
17993,FC東京,鳥栖,20.6,70,13046,2016-05-13 19:04:00,12,47851,2,1,0,2
17994,G大阪,磐田,22.7,51,17299,2016-05-13 19:04:00,12,40000,59,1,0,2
17995,広島,柏,20.0,65,8956,2016-05-13 19:34:00,12,36894,50,1,0,2
17996,仙台,大宮,23.5,46,12892,2016-05-14 14:03:00,12,19526,42,2,1,3
17997,浦和,新潟,22.2,42,33763,2016-05-14 14:04:00,12,62010,5,2,0,2
17998,福岡,湘南,24.9,65,8048,2016-05-14 14:03:00,12,21562,46,2,0,3
17999,川崎F,神戸,22.1,50,20215,2016-05-14 15:04:00,12,26232,6,2,0,2
18000,甲府,名古屋,24.2,50,10184,2016-05-14 18:34:00,12,17000,45,2,0,2
18001,鹿島,横浜FM,16.2,76,20177,2016-05-14 19:04:00,12,38620,12,2,1,3
18002,磐田,甲府,23.7,61,13616,2016-05-21 14:04:00,13,15165,17,1,0,2
18003,柏,福岡,24.4,66,8011,2016-05-21 15:03:00,13,15349,27,1,15,2
18004,鳥栖,大宮,28.0,46,7729,2016-05-21 15:04:00,13,24130,48,1,0,2
18005,神戸,横浜FM,26.6,31,15895,2016-05-21 16:05:00,13,29913,57,1,0,2
18006,湘南,仙台,21.3,65,11581,2016-05-21 18:04:00,13,15732,53,1,0,2
18007,名古屋,鹿島,21.9,69,17499,2016-05-21 18:34:00,13,43739,18,1,0,3
18008,新潟,川崎F,19.6,76,18363,2016-05-21 19:04:00,13,41684,55,1,0,3
18009,浦和,FC東京,23.7,74,24368,2016-06-22 19:34:00,13,62010,5,2,1,3
18010,広島,G大阪,26.2,41,17220,2016-05-21 16:04:00,13,36894,50,1,0,2
18011,横浜FM,柏,26.5,65,20554,2016-05-29 13:05:00,14,71624,8,1,0,2
18012,仙台,新潟,24.4,53,15049,2016-05-29 14:04:00,14,19526,42,1,0,2
18013,福岡,広島,23.3,80,13264,2016-05-29 14:04:00,14,21562,46,1,8,4
18014,鹿島,甲府,24.8,48,14289,2016-05-29 15:04:00,14,38620,12,1,0,2
18015,大宮,神戸,27.0,49,12446,2016-05-29 16:03:00,14,15491,34,1,9,3
18016,鳥栖,浦和,23.1,89,13380,2016-05-29 16:04:00,14,24130,48,1,6,2
18017,FC東京,G大阪,24.0,64,37805,2016-05-29 17:04:00,14,47851,2,1,0,2
18018,湘南,名古屋,22.1,80,10147,2016-05-29 18:04:00,14,15732,53,1,1,2
18019,川崎F,磐田,19.5,76,21373,2016-05-29 19:04:00,14,26232,6,1,1,3
18020,浦和,鹿島,25.4,53,51674,2016-06-11 19:04:00,15,62010,5,1,0,4
18021,柏,仙台,25.9,59,9534,2016-06-11 19:03:00,15,15349,27,1,0,2
18022,横浜FM,川崎F,27.8,52,46413,2016-06-11 15:05:00,15,71624,8,1,0,2
18023,甲府,福岡,28.2,40,8133,2016-06-11 15:34:00,15,17000,45,1,0,3
18024,新潟,大宮,29.2,48,20381,2016-06-11 14:03:00,15,41684,55,1,0,3
18025,磐田,FC東京,26.6,62,20969,2016-06-11 15:03:00,15,50889,31,1,0,3
18026,名古屋,鳥栖,24.8,51,7980,2016-06-11 19:04:00,15,27000,58,1,1,2
18027,G大阪,湘南,32.2,47,22257,2016-06-11 14:04:00,15,40000,59,1,7,2
18028,神戸,広島,26.7,66,14509,2016-06-11 16:05:00,15,29913,57,1,0,2
18029,仙台,甲府,25.6,52,15166,2016-06-18 19:05:00,16,19526,42,1,0,2
18030,大宮,横浜FM,26.4,52,12510,2016-06-18 19:03:00,16,15491,34,1,0,3
18031,FC東京,新潟,26.2,59,24793,2016-06-18 19:03:00,16,47851,2,1,0,3
18032,湘南,磐田,25.2,64,11341,2016-06-18 19:04:00,16,15732,53,1,0,2
18033,名古屋,柏,27.2,50,10517,2016-06-18 19:03:00,16,27000,58,1,0,2
18034,神戸,鹿島,25.0,68,18875,2016-06-18 19:03:00,16,29913,57,1,0,2
18035,広島,浦和,25.9,61,24656,2016-06-18 19:04:00,16,36894,50,1,0,3
18036,福岡,川崎F,27.6,64,18226,2016-06-18 19:04:00,16,21562,46,1,11,3
18037,鳥栖,G大阪,26.3,70,14450,2016-06-18 19:04:00,16,24130,48,1,4,2
18038,鹿島,福岡,25.6,72,31636,2016-06-25 19:04:00,17,38620,12,1,1,3
18039,浦和,神戸,25.2,80,29462,2016-06-25 19:03:00,17,62010,5,1,1,3
18040,柏,湘南,27.4,71,9643,2016-06-25 19:03:00,17,15349,27,1,1,2
18041,川崎F,大宮,26.0,75,26612,2016-06-25 19:04:00,17,26232,6,1,1,2
18042,横浜FM,FC東京,25.9,63,21240,2016-06-25 19:05:00,17,71624,8,1,1,2
18043,甲府,広島,26.6,51,11816,2016-06-25 19:04:00,17,17000,45,1,1,2
18044,新潟,鳥栖,24.1,72,19055,2016-06-25 19:04:00,17,41684,55,1,7,2
18045,磐田,仙台,26.8,71,12070,2016-06-25 19:04:00,17,15165,17,1,1,2
18046,G大阪,名古屋,24.8,64,33546,2016-06-25 19:04:00,17,40000,59,1,2,2
18047,仙台,川崎F,23.4,88,15415,2016-07-02 19:04:00,1,19526,42,1,1,2
18048,鹿島,G大阪,27.0,66,21524,2016-07-02 18:34:00,1,38620,12,1,0,2
18049,大宮,名古屋,30.7,62,10742,2016-07-02 19:00:00,1,15491,34,1,0,4
18050,柏,新潟,28.1,73,10435,2016-07-02 19:04:00,1,15349,27,1,1,2
18051,湘南,横浜FM,27.7,81,13677,2016-07-02 19:05:00,1,15732,53,1,0,2
18052,甲府,神戸,27.9,83,7011,2016-07-02 18:04:00,1,17000,45,1,1,2
18053,広島,磐田,25.7,89,14502,2016-07-02 19:04:00,1,36894,50,1,1,3
18054,福岡,浦和,29.0,73,18509,2016-07-02 19:05:00,1,21562,46,1,1,2
18055,鳥栖,FC東京,25.6,89,9858,2016-07-02 19:04:00,1,24130,48,1,1,2
18056,浦和,柏,24.2,75,27875,2016-07-09 19:04:00,2,62010,5,1,1,2
18057,FC東京,甲府,26.1,76,17978,2016-07-09 19:04:00,2,47851,2,1,11,4
18058,横浜FM,福岡,23.5,87,19052,2016-07-09 19:03:00,2,71624,8,1,1,2
18060,磐田,大宮,26.8,70,10416,2016-07-09 19:04:00,2,15165,17,1,1,2
18061,名古屋,川崎F,26.3,67,16780,2016-07-09 18:06:00,2,27000,58,1,1,2
18062,G大阪,仙台,27.1,73,19482,2016-07-09 18:33:00,2,40000,59,1,1,2
18063,神戸,鳥栖,25.5,83,13008,2016-07-09 19:05:00,2,29913,57,1,0,2
18064,広島,鹿島,25.7,83,16551,2016-07-09 19:04:00,2,36894,50,1,0,2
18065,仙台,浦和,26.1,89,14056,2016-07-13 19:04:00,3,19526,42,1,2,2
18066,鹿島,名古屋,27.3,80,6696,2016-07-13 19:04:00,3,38620,12,1,8,2
18067,大宮,G大阪,28.8,70,9873,2016-07-13 19:04:00,3,15491,34,1,1,2
18068,柏,広島,27.4,90,7090,2016-07-13 19:03:00,3,15349,27,1,6,2
18069,川崎F,新潟,26.4,89,14432,2016-07-13 19:04:00,3,26232,6,1,1,3
18070,横浜FM,神戸,25.9,86,7033,2016-07-13 19:05:00,3,15442,36,1,1,2
18071,湘南,鳥栖,24.8,88,9079,2016-07-13 19:04:00,3,15732,53,1,1,2
18072,甲府,磐田,27.2,90,7064,2016-07-13 19:05:00,3,17000,45,1,1,2
18073,福岡,FC東京,27.7,78,6497,2016-07-13 19:04:00,3,21562,46,1,1,2
18074,浦和,大宮,26.4,78,53951,2016-07-17 19:04:00,4,62010,5,1,0,4
18075,FC東京,柏,27.0,77,22374,2016-07-17 19:03:00,4,47851,2,1,1,3
18076,甲府,鹿島,29.8,71,14095,2016-07-17 18:04:00,4,17000,45,1,0,2
18077,新潟,仙台,26.0,88,19388,2016-07-17 19:04:00,4,41684,55,1,1,2
18078,磐田,川崎F,27.7,81,14837,2016-07-17 18:34:00,4,15165,17,1,1,2
18079,G大阪,福岡,29.6,70,23540,2016-07-17 19:04:00,4,40000,59,1,1,2
18080,神戸,湘南,29.2,72,13076,2016-07-17 18:04:00,4,29913,57,1,1,3
18081,広島,横浜FM,26.4,83,25845,2016-07-17 19:04:00,4,36894,50,1,1,2
18082,鳥栖,名古屋,24.9,79,10618,2016-07-17 19:04:00,4,24130,48,1,0,2
18083,仙台,湘南,23.4,67,13612,2016-07-23 19:04:00,5,19526,42,1,1,2
18084,鹿島,浦和,22.2,82,30249,2016-07-23 18:34:00,5,38620,12,1,5,2
18085,大宮,新潟,24.3,60,12048,2016-07-23 19:04:00,5,15491,34,1,1,2
18086,柏,G大阪,24.1,71,13808,2016-07-23 19:03:00,5,15349,27,1,1,2
18087,川崎F,FC東京,26.3,61,24103,2016-07-23 18:33:00,5,26232,6,1,7,2
18088,横浜FM,磐田,24.1,61,23028,2016-07-23 19:03:00,5,71624,8,1,1,2
18089,名古屋,甲府,26.1,56,12072,2016-07-23 18:04:00,5,27000,58,1,7,3
18090,広島,神戸,27.6,80,12310,2016-07-23 19:04:00,5,36894,50,1,0,2
18091,福岡,鳥栖,30.4,64,19370,2016-07-23 19:04:00,5,21562,46,1,0,3
18092,横浜FM,名古屋,28.2,67,25772,2016-07-30 19:03:00,6,71624,8,1,0,2
18093,湘南,川崎F,26.7,87,14096,2016-07-30 19:04:00,6,15732,53,1,0,2
18094,甲府,浦和,29.5,58,15508,2016-07-30 18:04:00,6,17000,45,1,0,2
18095,新潟,FC東京,26.7,84,23510,2016-07-30 19:04:00,6,41684,55,1,0,2
18096,磐田,柏,28.3,67,14353,2016-07-30 19:04:00,6,15165,17,1,0,2
18097,G大阪,広島,29.9,62,32444,2016-07-30 19:04:00,6,40000,59,1,0,3
18098,神戸,大宮,27.3,82,11212,2016-07-30 19:05:00,6,29913,57,1,0,2
18099,福岡,仙台,29.0,77,10097,2016-07-30 18:34:00,6,21562,46,1,0,2
18100,鳥栖,鹿島,27.3,84,12803,2016-07-30 19:04:00,6,24130,48,1,0,2
18101,浦和,湘南,30.6,65,29104,2016-08-06 18:34:00,7,62010,5,1,0,2
18102,大宮,福岡,32.2,61,10106,2016-08-06 19:04:00,7,15491,34,1,0,2
18103,柏,横浜FM,30.3,65,12170,2016-08-06 19:03:00,7,15349,27,1,0,2
18104,FC東京,磐田,28.6,71,28291,2016-08-06 19:04:00,7,47851,2,1,0,2
18105,川崎F,甲府,27.6,82,20016,2016-08-06 19:03:00,7,26232,6,1,0,2
18106,新潟,神戸,25.4,90,18467,2016-08-06 19:04:00,7,41684,55,1,0,2
18107,G大阪,鳥栖,29.9,68,17355,2016-08-06 19:04:00,7,40000,59,1,1,2
18108,広島,名古屋,28.1,79,12911,2016-08-06 19:04:00,7,36894,50,1,0,2
18109,鹿島,仙台,27.8,75,13982,2016-08-06 18:34:00,7,38620,12,1,0,2
18110,仙台,柏,24.4,68,16873,2016-08-13 19:04:00,8,19526,42,1,0,2
18111,横浜FM,大宮,26.1,70,13009,2016-08-13 19:03:00,8,15442,36,1,1,2
18112,湘南,広島,27.1,58,11376,2016-08-13 18:34:00,8,15732,53,1,5,2
18113,甲府,新潟,28.5,70,10135,2016-08-13 18:04:00,8,17000,45,1,1,2
18114,磐田,G大阪,28.7,71,23144,2016-08-13 19:04:00,8,50889,31,1,1,2
18115,名古屋,浦和,28.4,58,29508,2016-08-13 18:04:00,8,43739,18,1,0,2
18116,神戸,FC東京,28.0,83,13419,2016-08-13 19:05:00,8,29913,57,1,0,2
18117,鳥栖,川崎F,26.7,81,19477,2016-08-13 19:04:00,8,24130,48,1,0,2
18118,福岡,鹿島,31.8,68,16530,2016-08-14 19:04:00,8,21562,46,2,0,2
18119,鹿島,湘南,26.5,90,14233,2016-08-20 18:33:00,9,38620,12,1,1,2
18120,大宮,仙台,28.5,76,9480,2016-08-20 18:33:00,9,15491,34,1,8,2
18121,柏,名古屋,27.6,83,8577,2016-08-20 19:03:00,9,15349,27,1,1,2
18122,新潟,福岡,28.6,81,19805,2016-08-20 19:04:00,9,41684,55,1,0,2
18123,磐田,鳥栖,29.4,70,11238,2016-08-20 19:04:00,9,15165,17,1,0,2
18124,浦和,川崎F,26.4,80,44176,2016-08-20 19:04:00,9,62010,5,1,1,2
18125,FC東京,横浜FM,26.7,82,27880,2016-08-20 19:04:00,9,47851,2,1,1,3
18126,G大阪,神戸,30.8,63,26520,2016-08-20 19:04:00,9,40000,59,1,0,2
18127,広島,甲府,29.2,72,11853,2016-08-20 19:04:00,9,36894,50,1,0,2
18128,福岡,磐田,31.3,68,10059,2016-08-24 19:04:00,10,21562,46,1,0,2
18129,川崎F,柏,25.4,76,21791,2016-08-27 19:03:00,10,26232,6,2,2,2
18131,甲府,大宮,25.9,87,7960,2016-08-27 18:04:00,10,17000,45,2,2,2
18132,鳥栖,新潟,27.4,72,14208,2016-08-27 19:04:00,10,24130,48,2,0,2
18133,仙台,広島,25.0,72,14486,2016-08-27 19:04:00,10,19526,42,2,1,2
18134,湘南,G大阪,25.0,80,10664,2016-08-27 18:34:00,10,15732,53,2,2,2
18135,名古屋,FC東京,29.5,65,14379,2016-08-27 18:04:00,10,43739,18,2,1,2
18136,神戸,浦和,26.2,62,14877,2016-08-27 19:05:00,10,29913,57,2,0,2
18137,仙台,横浜FM,24.3,65,16668,2016-09-10 18:04:00,11,19526,42,1,0,2
18138,柏,鹿島,27.7,70,12815,2016-09-10 19:04:00,11,15349,27,1,0,2
18139,川崎F,福岡,26.9,83,23759,2016-09-10 19:04:00,11,26232,6,1,0,2
18140,新潟,名古屋,25.4,64,23068,2016-09-10 19:03:00,11,41684,55,1,0,3
18141,磐田,神戸,28.0,70,12314,2016-09-10 18:04:00,11,15165,17,1,0,2
18142,浦和,鳥栖,26.6,73,28167,2016-09-10 19:04:00,11,62010,5,1,5,2
18143,FC東京,湘南,28.4,71,18744,2016-09-10 19:03:00,11,47851,2,1,0,3
18144,G大阪,甲府,24.5,63,17921,2016-09-10 19:04:00,11,40000,59,1,0,2
18145,広島,大宮,27.2,76,13644,2016-09-10 19:05:00,11,36894,50,1,1,2
18146,鹿島,磐田,25.5,82,15787,2016-09-17 18:34:00,12,38620,12,1,1,2
18147,大宮,川崎F,27.4,65,13787,2016-09-17 18:04:00,12,15392,22,1,1,3
18148,横浜FM,新潟,29.3,61,21107,2016-09-17 14:05:00,12,71624,8,1,0,2
18149,湘南,福岡,24.9,88,9826,2016-09-17 19:04:00,12,15732,53,1,1,3
18150,甲府,仙台,28.4,60,8771,2016-09-17 16:04:00,12,17000,45,1,1,2
18151,神戸,柏,26.6,75,22059,2016-09-17 19:05:00,12,35910,32,1,1,2
18152,FC東京,浦和,25.9,81,33493,2016-09-17 19:04:00,12,47851,2,1,1,2
18153,名古屋,G大阪,27.3,64,29481,2016-09-17 19:34:00,12,43739,18,1,1,2
18154,鳥栖,広島,26.8,81,12068,2016-09-17 19:04:00,12,24130,48,1,4,2
18155,仙台,名古屋,26.4,72,16476,2016-09-25 14:03:00,13,19526,42,1,0,3
18156,大宮,鳥栖,25.8,79,11807,2016-09-25 17:04:00,13,15491,34,1,1,3
18157,柏,甲府,26.1,79,9043,2016-09-25 19:04:00,13,15349,27,1,1,2
18158,川崎F,横浜FM,25.8,84,25017,2016-09-25 19:04:00,13,26232,6,1,1,3
18159,新潟,鹿島,25.9,69,26202,2016-09-25 16:34:00,13,41684,55,1,0,2
18160,磐田,湘南,28.7,62,11749,2016-09-25 15:03:00,13,15165,17,1,1,3
18161,福岡,神戸,28.3,70,11155,2016-09-25 14:03:00,13,21562,46,1,1,3
18162,浦和,広島,26.0,76,37005,2016-09-25 15:05:00,13,62010,5,1,0,2
18163,G大阪,FC東京,28.9,60,30141,2016-09-25 16:04:00,13,40000,59,1,1,3
18164,鹿島,大宮,21.9,84,20086,2016-10-01 14:04:00,14,38620,12,1,6,2
18165,湘南,柏,21.9,80,10665,2016-10-01 19:04:00,14,15732,53,1,1,2
18166,甲府,横浜FM,24.9,70,11650,2016-10-01 16:34:00,14,17000,45,1,1,3
18167,磐田,新潟,25.6,68,10525,2016-10-01 15:04:00,14,15165,17,1,1,2
18168,名古屋,福岡,28.2,58,14088,2016-10-01 14:04:00,14,27000,58,1,1,2
18169,神戸,川崎F,25.9,74,25722,2016-10-01 19:06:00,14,29913,57,1,1,3
18170,鳥栖,仙台,25.0,85,9894,2016-10-01 18:34:00,14,24130,48,1,1,2
18171,浦和,G大阪,23.0,73,43415,2016-10-01 14:09:00,14,62010,5,1,1,3
18172,広島,FC東京,25.6,89,14975,2016-10-01 19:04:00,14,36894,50,1,1,2
18173,仙台,神戸,21.0,57,15638,2016-10-22 14:04:00,15,19526,42,1,1,4
18174,大宮,湘南,21.9,49,12106,2016-10-22 14:04:00,15,15491,34,1,1,3
18175,柏,鳥栖,20.6,63,10140,2016-10-22 14:03:00,15,15349,27,1,1,2
18176,名古屋,磐田,24.0,51,30282,2016-10-22 14:02:00,15,43739,18,1,1,5+
18177,福岡,甲府,22.8,81,10536,2016-10-22 14:04:00,15,21562,46,1,1,3
18178,FC東京,鹿島,18.4,60,37317,2016-10-22 14:04:00,15,47851,2,1,1,3
18179,川崎F,広島,19.3,65,23290,2016-10-22 14:04:00,15,26232,6,1,1,3
18180,横浜FM,G大阪,19.3,53,38380,2016-10-22 14:04:00,15,71624,8,1,1,2
18181,新潟,浦和,22.3,43,29692,2016-10-22 14:02:00,15,41684,55,1,1,4
18182,鹿島,川崎F,19.1,62,24000,2016-10-29 14:04:00,16,38620,12,1,1,3
18183,柏,大宮,21.8,63,11583,2016-10-29 14:03:00,16,15349,27,1,1,2
18184,FC東京,仙台,21.9,44,21198,2016-10-29 14:04:00,16,47851,2,1,1,3
18185,湘南,甲府,21.0,61,11883,2016-10-29 14:04:00,16,15732,53,1,1,2
18186,磐田,浦和,22.5,58,24896,2016-10-29 14:03:00,16,50889,31,1,1,4
18187,G大阪,新潟,18.1,55,26003,2016-10-29 14:03:00,16,40000,59,1,10,4
18188,神戸,名古屋,19.1,51,23313,2016-10-29 14:03:00,16,29913,57,1,0,3
18189,広島,福岡,20.2,53,22963,2016-10-29 14:04:00,16,36894,50,1,0,2
18190,鳥栖,横浜FM,22.8,53,16676,2016-10-29 14:05:00,16,24130,48,1,0,2
18191,仙台,磐田,15.0,45,19315,2016-11-03 13:34:00,17,19526,42,1,0,4
18192,鹿島,神戸,18.6,55,15925,2016-11-03 13:33:00,17,38620,12,1,0,3
18193,浦和,横浜FM,19.1,46,56841,2016-11-03 13:33:00,17,62010,5,1,0,4
18194,大宮,FC東京,20.4,31,12377,2016-11-03 13:33:00,17,15491,34,1,0,4
18195,川崎F,G大阪,20.0,41,25694,2016-11-03 13:33:00,17,26232,6,1,0,3
18196,甲府,鳥栖,20.5,20,14676,2016-11-03 13:33:00,17,17000,45,1,0,2
18198,名古屋,湘南,17.0,41,18474,2016-11-03 13:33:00,17,27000,58,1,0,3
18199,福岡,柏,18.3,50,13042,2016-11-03 13:33:00,17,21562,46,1,0,2
19075,横浜FM,浦和,10.2,45,39284,2017-02-25 12:35:00,1,71624,8,1,0,3
19076,仙台,札幌,10.6,36,17230,2017-02-25 14:04:00,1,19526,42,1,1,3
19077,鹿島,FC東京,10.1,63,28240,2017-02-25 14:04:00,1,38620,12,1,0,2
19078,清水,神戸,15.0,40,17861,2017-02-25 14:04:00,1,19594,52,1,0,3
19079,広島,新潟,11.2,45,17545,2017-02-25 14:04:00,1,36894,50,1,0,3
19080,鳥栖,柏,14.8,34,14355,2017-02-25 14:05:00,1,24130,48,1,0,2
19081,Ｃ大阪,磐田,9.7,41,33208,2017-02-25 15:03:00,1,50000,54,1,0,1
19082,大宮,川崎Ｆ,15.5,26,11962,2017-02-25 16:03:00,1,15491,34,1,0,2
19083,Ｇ大阪,甲府,9.6,35,21284,2017-02-26 17:03:00,1,40000,59,2,1,1
19084,浦和,Ｃ大阪,13.4,39,43826,2017-03-04 14:01:00,2,62010,5,1,0,2
19085,甲府,鹿島,15.5,36,13199,2017-03-04 14:04:00,2,17000,45,1,0,2
19086,広島,清水,17.0,29,13489,2017-03-04 14:04:00,2,36894,50,1,0,3
19087,FC東京,大宮,18.4,35,27259,2017-03-04 15:04:00,2,47851,2,1,0,2
19088,磐田,仙台,17.5,21,14554,2017-03-04 15:03:00,2,15165,17,1,0,2
19089,神戸,新潟,13.6,49,25278,2017-03-04 16:03:00,2,29913,57,1,0,2
19090,横浜FM,札幌,10.6,51,12740,2017-03-04 19:03:00,2,15442,36,1,0,2
19091,柏,Ｇ大阪,15.1,60,13649,2017-03-05 15:03:00,2,15349,27,2,1,1
19092,川崎Ｆ,鳥栖,15.5,51,22705,2017-03-05 17:03:00,2,26232,6,2,1,1
19093,鹿島,横浜FM,11.9,42,12537,2017-03-10 19:03:00,3,38620,12,1,0,1
19094,川崎Ｆ,柏,11.4,29,18608,2017-03-10 19:03:00,3,26232,6,1,0,1
19095,浦和,甲府,10.7,29,22711,2017-03-10 19:33:00,3,62010,5,1,0,2
19096,札幌,Ｃ大阪,24.1,45,21760,2017-03-11 15:06:00,3,38794,35,2,3,2
19097,大宮,磐田,13.7,20,11943,2017-03-11 15:04:00,3,15491,34,2,0,2
19098,鳥栖,広島,17.0,27,13004,2017-03-11 15:05:00,3,24130,48,2,0,1
19099,新潟,清水,8.1,43,31014,2017-03-11 15:35:00,3,41684,55,2,0,2
19100,仙台,神戸,7.5,37,14369,2017-03-11 16:05:00,3,19526,42,2,0,2
19101,Ｇ大阪,FC東京,7.7,54,24292,2017-03-11 19:03:00,3,40000,59,2,0,2
19102,札幌,広島,22.7,38,12624,2017-03-18 14:03:00,4,38794,35,1,3,3
19103,横浜FM,新潟,14.7,28,20191,2017-03-18 14:03:00,4,71624,8,1,0,1
19104,甲府,大宮,17.9,20,10079,2017-03-18 14:04:00,4,17000,45,1,1,1
19105,清水,鹿島,14.4,42,16951,2017-03-18 14:03:00,4,19594,52,1,5,2
19106,柏,仙台,16.2,25,9905,2017-03-18 15:03:00,4,15349,27,1,5,1
19107,Ｃ大阪,鳥栖,12.6,31,13086,2017-03-18 15:03:00,4,24481,44,1,1,1
19108,神戸,磐田,13.6,46,17027,2017-03-18 16:03:00,4,29913,57,1,1,1
19109,FC東京,川崎Ｆ,12.8,59,36311,2017-03-18 19:04:00,4,47851,2,1,1,2
19110,Ｇ大阪,浦和,15.0,30,34733,2017-03-19 17:03:00,4,40000,59,2,0,2
19111,仙台,川崎Ｆ,11.5,72,13122,2017-04-01 14:03:00,5,19526,42,1,6,1
19112,新潟,Ｇ大阪,10.7,53,20043,2017-04-01 14:03:00,5,41684,55,1,0,2
19113,広島,柏,15.3,27,13639,2017-04-01 14:04:00,5,36894,50,1,0,1
19114,磐田,清水,17.2,39,40491,2017-04-01 15:03:00,5,50889,31,1,2,2
19115,Ｃ大阪,横浜FM,22.7,20,14455,2017-04-01 15:03:00,5,24481,44,1,7,1
19117,神戸,浦和,12.0,55,18889,2017-04-01 16:04:00,5,29913,57,1,0,2
19118,大宮,鹿島,8.3,55,11676,2017-04-01 19:04:00,5,15491,34,1,1,2
19119,甲府,札幌,13.1,42,10195,2017-04-02 17:04:00,5,17000,45,2,1,1
19120,Ｇ大阪,広島,17.8,84,13521,2017-04-07 19:03:00,6,40000,59,1,6,1
19121,浦和,仙台,19.1,64,25372,2017-04-07 19:34:00,6,62010,5,1,0,2
19122,川崎Ｆ,甲府,18.7,82,19867,2017-04-08 14:04:00,6,26232,6,2,2,2
19123,鹿島,Ｃ大阪,16.2,81,21078,2017-04-08 15:03:00,6,38620,12,2,2,1
19124,大宮,神戸,16.0,78,9598,2017-04-08 15:03:00,6,15491,34,2,1,1
19125,柏,清水,16.1,85,9432,2017-04-08 15:03:00,6,15349,27,2,13,1
19126,鳥栖,新潟,20.6,86,8990,2017-04-08 15:04:00,6,24130,48,2,6,1
19127,札幌,FC東京,22.9,50,16948,2017-04-08 19:03:00,6,38794,35,2,3,2
19128,横浜FM,磐田,17.9,85,38803,2017-04-08 19:03:00,6,71624,8,2,1,2
19129,札幌,川崎Ｆ,23.8,53,18155,2017-04-16 13:08:00,7,38794,35,1,3,2
19130,甲府,新潟,27.7,20,10472,2017-04-16 13:05:00,7,17000,45,1,0,3
19131,清水,大宮,25.4,40,16277,2017-04-16 13:06:00,7,19594,52,1,0,1
19132,FC東京,浦和,26.3,30,38248,2017-04-16 14:04:00,7,47851,2,1,0,3
19133,Ｃ大阪,Ｇ大阪,23.3,54,42438,2017-04-16 14:01:00,7,50000,54,1,0,2
19134,磐田,鳥栖,24.0,42,11910,2017-04-16 15:03:00,7,15165,17,1,0,1
19135,神戸,柏,21.3,66,14377,2017-04-16 16:03:00,7,29913,57,1,0,1
19136,広島,横浜FM,25.2,80,12651,2017-04-16 17:04:00,7,36894,50,1,0,1
19137,仙台,鹿島,20.4,43,13159,2017-04-16 19:03:00,7,19526,42,1,0,2
19138,川崎Ｆ,清水,19.8,64,17358,2017-04-21 19:03:00,8,26232,6,1,1,1
19139,Ｇ大阪,大宮,17.2,47,13074,2017-04-21 19:03:00,8,40000,59,1,1,1
19140,浦和,札幌,18.6,45,36880,2017-04-22 14:04:00,8,62010,5,2,1,3
19141,甲府,Ｃ大阪,23.0,30,11038,2017-04-22 14:03:00,8,17000,45,2,0,1
19142,広島,仙台,21.2,27,10814,2017-04-22 14:04:00,8,36894,50,2,0,3
