id,temperature,humidity,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded,round_encoded,weather_encoded,num_broadcasters,home_team_encoded,away_team_encoded,special_holiday,weekend
18016,23.1,89,13380,2016-05-29 16:04:00,14,24130,48,1,6,2,26,9,0,1
18017,24.0,64,37805,2016-05-29 17:04:00,14,47851,2,1,0,2,2,0,0,1
18018,22.1,80,10147,2016-05-29 18:04:00,14,15732,53,1,1,2,24,4,0,1
18019,19.5,76,21373,2016-05-29 19:04:00,14,26232,6,1,1,3,6,3,0,1
18020,25.4,53,51674,2016-06-11 19:04:00,15,62010,5,1,0,4,9,13,0,1
18021,25.9,59,9534,2016-06-11 19:03:00,15,15349,27,1,0,2,18,25,0,1
18022,27.8,52,46413,2016-06-11 15:05:00,15,71624,8,1,0,2,8,6,0,1
18023,28.2,40,8133,2016-06-11 15:34:00,15,17000,45,1,0,3,1,15,0,1
18024,29.2,48,20381,2016-06-11 14:03:00,15,41684,55,1,0,3,11,5,0,1
18025,26.6,62,20969,2016-06-11 15:03:00,15,50889,31,1,0,3,3,2,0,1
18026,24.8,51,7980,2016-06-11 19:04:00,15,27000,58,1,1,2,4,26,0,1
18027,32.2,47,22257,2016-06-11 14:04:00,15,40000,59,1,7,2,0,24,0,1
18028,26.7,66,14509,2016-06-11 16:05:00,15,29913,57,1,0,2,20,7,0,1
18029,25.6,52,15166,2016-06-18 19:05:00,16,19526,42,1,0,2,25,1,0,1
18030,26.4,52,12510,2016-06-18 19:03:00,16,15491,34,1,0,3,5,8,0,1
18031,26.2,59,24793,2016-06-18 19:03:00,16,47851,2,1,0,3,2,11,0,1
18032,25.2,64,11341,2016-06-18 19:04:00,16,15732,53,1,0,2,24,3,0,1
18033,27.2,50,10517,2016-06-18 19:03:00,16,27000,58,1,0,2,4,18,0,1
18034,25.0,68,18875,2016-06-18 19:03:00,16,29913,57,1,0,2,20,13,0,1
18035,25.9,61,24656,2016-06-18 19:04:00,16,36894,50,1,0,3,7,9,0,1
18036,27.6,64,18226,2016-06-18 19:04:00,16,21562,46,1,11,3,15,6,0,1
18037,26.3,70,14450,2016-06-18 19:04:00,16,24130,48,1,4,2,26,0,0,1
18038,25.6,72,31636,2016-06-25 19:04:00,17,38620,12,1,1,3,13,15,0,1
18039,25.2,80,29462,2016-06-25 19:03:00,17,62010,5,1,1,3,9,20,0,1
18040,27.4,71,9643,2016-06-25 19:03:00,17,15349,27,1,1,2,18,24,0,1
18041,26.0,75,26612,2016-06-25 19:04:00,17,26232,6,1,1,2,6,5,0,1
18042,25.9,63,21240,2016-06-25 19:05:00,17,71624,8,1,1,2,8,2,0,1
18043,26.6,51,11816,2016-06-25 19:04:00,17,17000,45,1,1,2,1,7,0,1
18044,24.1,72,19055,2016-06-25 19:04:00,17,41684,55,1,7,2,11,26,0,1
18045,26.8,71,12070,2016-06-25 19:04:00,17,15165,17,1,1,2,3,25,0,1
18046,24.8,64,33546,2016-06-25 19:04:00,17,40000,59,1,2,2,0,4,0,1
18047,23.4,88,15415,2016-07-02 19:04:00,1,19526,42,1,1,2,25,6,0,1
18048,27.0,66,21524,2016-07-02 18:34:00,1,38620,12,1,0,2,13,0,0,1
18049,30.7,62,10742,2016-07-02 19:00:00,1,15491,34,1,0,4,5,4,0,1
18050,28.1,73,10435,2016-07-02 19:04:00,1,15349,27,1,1,2,18,11,0,1
18051,27.7,81,13677,2016-07-02 19:05:00,1,15732,53,1,0,2,24,8,0,1
18052,27.9,83,7011,2016-07-02 18:04:00,1,17000,45,1,1,2,1,20,0,1
18053,25.7,89,14502,2016-07-02 19:04:00,1,36894,50,1,1,3,7,3,0,1
18054,29.0,73,18509,2016-07-02 19:05:00,1,21562,46,1,1,2,15,9,0,1
18055,25.6,89,9858,2016-07-02 19:04:00,1,24130,48,1,1,2,26,2,0,1
18056,24.2,75,27875,2016-07-09 19:04:00,2,62010,5,1,1,2,9,18,0,1
18057,26.1,76,17978,2016-07-09 19:04:00,2,47851,2,1,11,4,2,1,0,1
18058,23.5,87,19052,2016-07-09 19:03:00,2,71624,8,1,1,2,8,15,0,1
18060,26.8,70,10416,2016-07-09 19:04:00,2,15165,17,1,1,2,3,5,0,1
18061,26.3,67,16780,2016-07-09 18:06:00,2,27000,58,1,1,2,4,6,0,1
18062,27.1,73,19482,2016-07-09 18:33:00,2,40000,59,1,1,2,0,25,0,1
18063,25.5,83,13008,2016-07-09 19:05:00,2,29913,57,1,0,2,20,26,0,1
18064,25.7,83,16551,2016-07-09 19:04:00,2,36894,50,1,0,2,7,13,0,1
18065,26.1,89,14056,2016-07-13 19:04:00,3,19526,42,1,2,2,25,9,0,0
18066,27.3,80,6696,2016-07-13 19:04:00,3,38620,12,1,8,2,13,4,0,0
18067,28.8,70,9873,2016-07-13 19:04:00,3,15491,34,1,1,2,5,0,0,0
18068,27.4,90,7090,2016-07-13 19:03:00,3,15349,27,1,6,2,18,7,0,0
18069,26.4,89,14432,2016-07-13 19:04:00,3,26232,6,1,1,3,6,11,0,0
18070,25.9,86,7033,2016-07-13 19:05:00,3,15442,36,1,1,2,8,20,0,0
18071,24.8,88,9079,2016-07-13 19:04:00,3,15732,53,1,1,2,24,26,0,0
18072,27.2,90,7064,2016-07-13 19:05:00,3,17000,45,1,1,2,1,3,0,0
18073,27.7,78,6497,2016-07-13 19:04:00,3,21562,46,1,1,2,15,2,0,0
18074,26.4,78,53951,2016-07-17 19:04:00,4,62010,5,1,0,4,9,5,0,1
18075,27.0,77,22374,2016-07-17 19:03:00,4,47851,2,1,1,3,2,18,0,1
18076,29.8,71,14095,2016-07-17 18:04:00,4,17000,45,1,0,2,1,13,0,1
18077,26.0,88,19388,2016-07-17 19:04:00,4,41684,55,1,1,2,11,25,0,1
18078,27.7,81,14837,2016-07-17 18:34:00,4,15165,17,1,1,2,3,6,0,1
18079,29.6,70,23540,2016-07-17 19:04:00,4,40000,59,1,1,2,0,15,0,1
18080,29.2,72,13076,2016-07-17 18:04:00,4,29913,57,1,1,3,20,24,0,1
18081,26.4,83,25845,2016-07-17 19:04:00,4,36894,50,1,1,2,7,8,0,1
18082,24.9,79,10618,2016-07-17 19:04:00,4,24130,48,1,0,2,26,4,0,1
18083,23.4,67,13612,2016-07-23 19:04:00,5,19526,42,1,1,2,25,24,0,1
18084,22.2,82,30249,2016-07-23 18:34:00,5,38620,12,1,5,2,13,9,0,1
18085,24.3,60,12048,2016-07-23 19:04:00,5,15491,34,1,1,2,5,11,0,1
18086,24.1,71,13808,2016-07-23 19:03:00,5,15349,27,1,1,2,18,0,0,1
18087,26.3,61,24103,2016-07-23 18:33:00,5,26232,6,1,7,2,6,2,0,1
18088,24.1,61,23028,2016-07-23 19:03:00,5,71624,8,1,1,2,8,3,0,1
18089,26.1,56,12072,2016-07-23 18:04:00,5,27000,58,1,7,3,4,1,0,1
18090,27.6,80,12310,2016-07-23 19:04:00,5,36894,50,1,0,2,7,20,0,1
18091,30.4,64,19370,2016-07-23 19:04:00,5,21562,46,1,0,3,15,26,0,1
18092,28.2,67,25772,2016-07-30 19:03:00,6,71624,8,1,0,2,8,4,0,1
18093,26.7,87,14096,2016-07-30 19:04:00,6,15732,53,1,0,2,24,6,0,1
18094,29.5,58,15508,2016-07-30 18:04:00,6,17000,45,1,0,2,1,9,0,1
18095,26.7,84,23510,2016-07-30 19:04:00,6,41684,55,1,0,2,11,2,0,1
18096,28.3,67,14353,2016-07-30 19:04:00,6,15165,17,1,0,2,3,18,0,1
18097,29.9,62,32444,2016-07-30 19:04:00,6,40000,59,1,0,3,0,7,0,1
18098,27.3,82,11212,2016-07-30 19:05:00,6,29913,57,1,0,2,20,5,0,1
18099,29.0,77,10097,2016-07-30 18:34:00,6,21562,46,1,0,2,15,25,0,1
18100,27.3,84,12803,2016-07-30 19:04:00,6,24130,48,1,0,2,26,13,0,1
18101,30.6,65,29104,2016-08-06 18:34:00,7,62010,5,1,0,2,9,24,0,1
18102,32.2,61,10106,2016-08-06 19:04:00,7,15491,34,1,0,2,5,15,0,1
18103,30.3,65,12170,2016-08-06 19:03:00,7,15349,27,1,0,2,18,8,0,1
18104,28.6,71,28291,2016-08-06 19:04:00,7,47851,2,1,0,2,2,3,0,1
18105,27.6,82,20016,2016-08-06 19:03:00,7,26232,6,1,0,2,6,1,0,1
18106,25.4,90,18467,2016-08-06 19:04:00,7,41684,55,1,0,2,11,20,0,1
18107,29.9,68,17355,2016-08-06 19:04:00,7,40000,59,1,1,2,0,26,0,1
18108,28.1,79,12911,2016-08-06 19:04:00,7,36894,50,1,0,2,7,4,0,1
18109,27.8,75,13982,2016-08-06 18:34:00,7,38620,12,1,0,2,13,25,0,1
18110,24.4,68,16873,2016-08-13 19:04:00,8,19526,42,1,0,2,25,18,0,1
18111,26.1,70,13009,2016-08-13 19:03:00,8,15442,36,1,1,2,8,5,0,1
18112,27.1,58,11376,2016-08-13 18:34:00,8,15732,53,1,5,2,24,7,0,1
18113,28.5,70,10135,2016-08-13 18:04:00,8,17000,45,1,1,2,1,11,0,1
18114,28.7,71,23144,2016-08-13 19:04:00,8,50889,31,1,1,2,3,0,0,1
18115,28.4,58,29508,2016-08-13 18:04:00,8,43739,18,1,0,2,4,9,0,1
18116,28.0,83,13419,2016-08-13 19:05:00,8,29913,57,1,0,2,20,2,0,1
18117,26.7,81,19477,2016-08-13 19:04:00,8,24130,48,1,0,2,26,6,0,1
18118,31.8,68,16530,2016-08-14 19:04:00,8,21562,46,2,0,2,15,13,0,1
18119,26.5,90,14233,2016-08-20 18:33:00,9,38620,12,1,1,2,13,24,0,1
18120,28.5,76,9480,2016-08-20 18:33:00,9,15491,34,1,8,2,5,25,0,1
18121,27.6,83,8577,2016-08-20 19:03:00,9,15349,27,1,1,2,18,4,0,1
18122,28.6,81,19805,2016-08-20 19:04:00,9,41684,55,1,0,2,11,15,0,1
18123,29.4,70,11238,2016-08-20 19:04:00,9,15165,17,1,0,2,3,26,0,1
18124,26.4,80,44176,2016-08-20 19:04:00,9,62010,5,1,1,2,9,6,0,1
18125,26.7,82,27880,2016-08-20 19:04:00,9,47851,2,1,1,3,2,8,0,1
18126,30.8,63,26520,2016-08-20 19:04:00,9,40000,59,1,0,2,0,20,0,1
18127,29.2,72,11853,2016-08-20 19:04:00,9,36894,50,1,0,2,7,1,0,1
18128,31.3,68,10059,2016-08-24 19:04:00,10,21562,46,1,0,2,15,3,0,0
18129,25.4,76,21791,2016-08-27 19:03:00,10,26232,6,2,2,2,6,18,0,1
18131,25.9,87,7960,2016-08-27 18:04:00,10,17000,45,2,2,2,1,5,0,1
18132,27.4,72,14208,2016-08-27 19:04:00,10,24130,48,2,0,2,26,11,0,1
18133,25.0,72,14486,2016-08-27 19:04:00,10,19526,42,2,1,2,25,7,0,1
18134,25.0,80,10664,2016-08-27 18:34:00,10,15732,53,2,2,2,24,0,0,1
18135,29.5,65,14379,2016-08-27 18:04:00,10,43739,18,2,1,2,4,2,0,1
18136,26.2,62,14877,2016-08-27 19:05:00,10,29913,57,2,0,2,20,9,0,1
18137,24.3,65,16668,2016-09-10 18:04:00,11,19526,42,1,0,2,25,8,0,1
18138,27.7,70,12815,2016-09-10 19:04:00,11,15349,27,1,0,2,18,13,0,1
18139,26.9,83,23759,2016-09-10 19:04:00,11,26232,6,1,0,2,6,15,0,1
18140,25.4,64,23068,2016-09-10 19:03:00,11,41684,55,1,0,3,11,4,0,1
18141,28.0,70,12314,2016-09-10 18:04:00,11,15165,17,1,0,2,3,20,0,1
18142,26.6,73,28167,2016-09-10 19:04:00,11,62010,5,1,5,2,9,26,0,1
18143,28.4,71,18744,2016-09-10 19:03:00,11,47851,2,1,0,3,2,24,0,1
18144,24.5,63,17921,2016-09-10 19:04:00,11,40000,59,1,0,2,0,1,0,1
18145,27.2,76,13644,2016-09-10 19:05:00,11,36894,50,1,1,2,7,5,0,1
18146,25.5,82,15787,2016-09-17 18:34:00,12,38620,12,1,1,2,13,3,0,1
18147,27.4,65,13787,2016-09-17 18:04:00,12,15392,22,1,1,3,5,6,0,1
18148,29.3,61,21107,2016-09-17 14:05:00,12,71624,8,1,0,2,8,11,0,1
18149,24.9,88,9826,2016-09-17 19:04:00,12,15732,53,1,1,3,24,15,0,1
18150,28.4,60,8771,2016-09-17 16:04:00,12,17000,45,1,1,2,1,25,0,1
18151,26.6,75,22059,2016-09-17 19:05:00,12,35910,32,1,1,2,20,18,0,1
18152,25.9,81,33493,2016-09-17 19:04:00,12,47851,2,1,1,2,2,9,0,1
18153,27.3,64,29481,2016-09-17 19:34:00,12,43739,18,1,1,2,4,0,0,1
18154,26.8,81,12068,2016-09-17 19:04:00,12,24130,48,1,4,2,26,7,0,1
18155,26.4,72,16476,2016-09-25 14:03:00,13,19526,42,1,0,3,25,4,0,1
18156,25.8,79,11807,2016-09-25 17:04:00,13,15491,34,1,1,3,5,26,0,1
18157,26.1,79,9043,2016-09-25 19:04:00,13,15349,27,1,1,2,18,1,0,1
18158,25.8,84,25017,2016-09-25 19:04:00,13,26232,6,1,1,3,6,8,0,1
18159,25.9,69,26202,2016-09-25 16:34:00,13,41684,55,1,0,2,11,13,0,1
18160,28.7,62,11749,2016-09-25 15:03:00,13,15165,17,1,1,3,3,24,0,1
18161,28.3,70,11155,2016-09-25 14:03:00,13,21562,46,1,1,3,15,20,0,1
18162,26.0,76,37005,2016-09-25 15:05:00,13,62010,5,1,0,2,9,7,0,1
18163,28.9,60,30141,2016-09-25 16:04:00,13,40000,59,1,1,3,0,2,0,1
18164,21.9,84,20086,2016-10-01 14:04:00,14,38620,12,1,6,2,13,5,0,1
18165,21.9,80,10665,2016-10-01 19:04:00,14,15732,53,1,1,2,24,18,0,1
18166,24.9,70,11650,2016-10-01 16:34:00,14,17000,45,1,1,3,1,8,0,1
18167,25.6,68,10525,2016-10-01 15:04:00,14,15165,17,1,1,2,3,11,0,1
18168,28.2,58,14088,2016-10-01 14:04:00,14,27000,58,1,1,2,4,15,0,1
18169,25.9,74,25722,2016-10-01 19:06:00,14,29913,57,1,1,3,20,6,0,1
18170,25.0,85,9894,2016-10-01 18:34:00,14,24130,48,1,1,2,26,25,0,1
18171,23.0,73,43415,2016-10-01 14:09:00,14,62010,5,1,1,3,9,0,0,1
18172,25.6,89,14975,2016-10-01 19:04:00,14,36894,50,1,1,2,7,2,0,1
18173,21.0,57,15638,2016-10-22 14:04:00,15,19526,42,1,1,4,25,20,0,1
18174,21.9,49,12106,2016-10-22 14:04:00,15,15491,34,1,1,3,5,24,0,1
18175,20.6,63,10140,2016-10-22 14:03:00,15,15349,27,1,1,2,18,26,0,1
18176,24.0,51,30282,2016-10-22 14:02:00,15,43739,18,1,1,5+,4,3,0,1
18177,22.8,81,10536,2016-10-22 14:04:00,15,21562,46,1,1,3,15,1,0,1
18178,18.4,60,37317,2016-10-22 14:04:00,15,47851,2,1,1,3,2,13,0,1
18179,19.3,65,23290,2016-10-22 14:04:00,15,26232,6,1,1,3,6,7,0,1
18180,19.3,53,38380,2016-10-22 14:04:00,15,71624,8,1,1,2,8,0,0,1
18181,22.3,43,29692,2016-10-22 14:02:00,15,41684,55,1,1,4,11,9,0,1
18182,19.1,62,24000,2016-10-29 14:04:00,16,38620,12,1,1,3,13,6,0,1
18183,21.8,63,11583,2016-10-29 14:03:00,16,15349,27,1,1,2,18,5,0,1
18184,21.9,44,21198,2016-10-29 14:04:00,16,47851,2,1,1,3,2,25,0,1
18185,21.0,61,11883,2016-10-29 14:04:00,16,15732,53,1,1,2,24,1,0,1
18186,22.5,58,24896,2016-10-29 14:03:00,16,50889,31,1,1,4,3,9,0,1
18187,18.1,55,26003,2016-10-29 14:03:00,16,40000,59,1,10,4,0,11,0,1
18188,19.1,51,23313,2016-10-29 14:03:00,16,29913,57,1,0,3,20,4,0,1
18189,20.2,53,22963,2016-10-29 14:04:00,16,36894,50,1,0,2,7,15,0,1
18190,22.8,53,16676,2016-10-29 14:05:00,16,24130,48,1,0,2,26,8,0,1
18191,15.0,45,19315,2016-11-03 13:34:00,17,19526,42,1,0,4,25,3,1,0
18192,18.6,55,15925,2016-11-03 13:33:00,17,38620,12,1,0,3,13,20,1,0
18193,19.1,46,56841,2016-11-03 13:33:00,17,62010,5,1,0,4,9,8,1,0
18194,20.4,31,12377,2016-11-03 13:33:00,17,15491,34,1,0,4,5,2,1,0
18195,20.0,41,25694,2016-11-03 13:33:00,17,26232,6,1,0,3,6,0,1,0
18196,20.5,20,14676,2016-11-03 13:33:00,17,17000,45,1,0,2,1,26,1,0
18198,17.0,41,18474,2016-11-03 13:33:00,17,27000,58,1,0,3,4,24,1,0
18199,18.3,50,13042,2016-11-03 13:33:00,17,21562,46,1,0,2,15,18,1,0
19075,10.2,45,39284,2017-02-25 12:35:00,1,71624,8,1,0,3,8,9,0,1
19076,10.6,36,17230,2017-02-25 14:04:00,1,19526,42,1,1,3,25,21,0,1
19077,10.1,63,28240,2017-02-25 14:04:00,1,38620,12,1,0,2,13,2,0,1
19078,15.0,40,17861,2017-02-25 14:04:00,1,19594,52,1,0,3,12,20,0,1
19079,11.2,45,17545,2017-02-25 14:04:00,1,36894,50,1,0,3,7,11,0,1
19080,14.8,34,14355,2017-02-25 14:05:00,1,24130,48,1,0,2,26,18,0,1
19081,9.7,41,33208,2017-02-25 15:03:00,1,50000,54,1,0,1,17,3,0,1
19082,15.5,26,11962,2017-02-25 16:03:00,1,15491,34,1,0,2,5,6,0,1
19083,9.6,35,21284,2017-02-26 17:03:00,1,40000,59,2,1,1,0,1,0,1
19084,13.4,39,43826,2017-03-04 14:01:00,2,62010,5,1,0,2,9,17,0,1
19085,15.5,36,13199,2017-03-04 14:04:00,2,17000,45,1,0,2,1,13,0,1
19086,17.0,29,13489,2017-03-04 14:04:00,2,36894,50,1,0,3,7,12,0,1
19087,18.4,35,27259,2017-03-04 15:04:00,2,47851,2,1,0,2,2,5,0,1
19088,17.5,21,14554,2017-03-04 15:03:00,2,15165,17,1,0,2,3,25,0,1
19089,13.6,49,25278,2017-03-04 16:03:00,2,29913,57,1,0,2,20,11,0,1
19090,10.6,51,12740,2017-03-04 19:03:00,2,15442,36,1,0,2,8,21,0,1
19091,15.1,60,13649,2017-03-05 15:03:00,2,15349,27,2,1,1,18,0,0,1
19092,15.5,51,22705,2017-03-05 17:03:00,2,26232,6,2,1,1,6,26,0,1
19093,11.9,42,12537,2017-03-10 19:03:00,3,38620,12,1,0,1,13,8,0,0
19094,11.4,29,18608,2017-03-10 19:03:00,3,26232,6,1,0,1,6,18,0,0
19095,10.7,29,22711,2017-03-10 19:33:00,3,62010,5,1,0,2,9,1,0,0
19096,24.1,45,21760,2017-03-11 15:06:00,3,38794,35,2,3,2,21,17,0,1
19097,13.7,20,11943,2017-03-11 15:04:00,3,15491,34,2,0,2,5,3,0,1
19098,17.0,27,13004,2017-03-11 15:05:00,3,24130,48,2,0,1,26,7,0,1
19099,8.1,43,31014,2017-03-11 15:35:00,3,41684,55,2,0,2,11,12,0,1
19100,7.5,37,14369,2017-03-11 16:05:00,3,19526,42,2,0,2,25,20,0,1
19101,7.7,54,24292,2017-03-11 19:03:00,3,40000,59,2,0,2,0,2,0,1
19102,22.7,38,12624,2017-03-18 14:03:00,4,38794,35,1,3,3,21,7,0,1
19103,14.7,28,20191,2017-03-18 14:03:00,4,71624,8,1,0,1,8,11,0,1
19104,17.9,20,10079,2017-03-18 14:04:00,4,17000,45,1,1,1,1,5,0,1
19105,14.4,42,16951,2017-03-18 14:03:00,4,19594,52,1,5,2,12,13,0,1
19106,16.2,25,9905,2017-03-18 15:03:00,4,15349,27,1,5,1,18,25,0,1
19107,12.6,31,13086,2017-03-18 15:03:00,4,24481,44,1,1,1,17,26,0,1
19108,13.6,46,17027,2017-03-18 16:03:00,4,29913,57,1,1,1,20,3,0,1
19109,12.8,59,36311,2017-03-18 19:04:00,4,47851,2,1,1,2,2,6,0,1
19110,15.0,30,34733,2017-03-19 17:03:00,4,40000,59,2,0,2,0,9,0,1
19111,11.5,72,13122,2017-04-01 14:03:00,5,19526,42,1,6,1,25,6,0,1
19112,10.7,53,20043,2017-04-01 14:03:00,5,41684,55,1,0,2,11,0,0,1
19113,15.3,27,13639,2017-04-01 14:04:00,5,36894,50,1,0,1,7,18,0,1
19114,17.2,39,40491,2017-04-01 15:03:00,5,50889,31,1,2,2,3,12,0,1
19115,22.7,20,14455,2017-04-01 15:03:00,5,24481,44,1,7,1,17,8,0,1
19117,12.0,55,18889,2017-04-01 16:04:00,5,29913,57,1,0,2,20,9,0,1
19118,8.3,55,11676,2017-04-01 19:04:00,5,15491,34,1,1,2,5,13,0,1
19119,13.1,42,10195,2017-04-02 17:04:00,5,17000,45,2,1,1,1,21,0,1
19120,17.8,84,13521,2017-04-07 19:03:00,6,40000,59,1,6,1,0,7,0,0
19121,19.1,64,25372,2017-04-07 19:34:00,6,62010,5,1,0,2,9,25,0,0
19122,18.7,82,19867,2017-04-08 14:04:00,6,26232,6,2,2,2,6,1,0,1
19123,16.2,81,21078,2017-04-08 15:03:00,6,38620,12,2,2,1,13,17,0,1
19124,16.0,78,9598,2017-04-08 15:03:00,6,15491,34,2,1,1,5,20,0,1
19125,16.1,85,9432,2017-04-08 15:03:00,6,15349,27,2,13,1,18,12,0,1
19126,20.6,86,8990,2017-04-08 15:04:00,6,24130,48,2,6,1,26,11,0,1
19127,22.9,50,16948,2017-04-08 19:03:00,6,38794,35,2,3,2,21,2,0,1
19128,17.9,85,38803,2017-04-08 19:03:00,6,71624,8,2,1,2,8,3,0,1
19129,23.8,53,18155,2017-04-16 13:08:00,7,38794,35,1,3,2,21,6,0,1
19130,27.7,20,10472,2017-04-16 13:05:00,7,17000,45,1,0,3,1,11,0,1
19131,25.4,40,16277,2017-04-16 13:06:00,7,19594,52,1,0,1,12,5,0,1
19132,26.3,30,38248,2017-04-16 14:04:00,7,47851,2,1,0,3,2,9,0,1
19133,23.3,54,42438,2017-04-16 14:01:00,7,50000,54,1,0,2,17,0,0,1
19134,24.0,42,11910,2017-04-16 15:03:00,7,15165,17,1,0,1,3,26,0,1
19135,21.3,66,14377,2017-04-16 16:03:00,7,29913,57,1,0,1,20,18,0,1
19136,25.2,80,12651,2017-04-16 17:04:00,7,36894,50,1,0,1,7,8,0,1
19137,20.4,43,13159,2017-04-16 19:03:00,7,19526,42,1,0,2,25,13,0,1
19138,19.8,64,17358,2017-04-21 19:03:00,8,26232,6,1,1,1,6,12,0,0
19139,17.2,47,13074,2017-04-21 19:03:00,8,40000,59,1,1,1,0,5,0,0
19140,18.6,45,36880,2017-04-22 14:04:00,8,62010,5,2,1,3,9,21,0,1
19141,23.0,30,11038,2017-04-22 14:03:00,8,17000,45,2,0,1,1,17,0,1
19142,21.2,27,10814,2017-04-22 14:04:00,8,36894,50,2,0,3,7,25,0,1
19143,19.2,58,18276,2017-04-22 15:03:00,8,38620,12,2,1,1,13,3,0,1
19145,13.2,56,18292,2017-04-22 16:03:00,8,41684,55,2,0,1,11,2,0,1
19146,17.0,50,11088,2017-04-22 19:04:00,8,24130,48,2,0,2,26,20,0,1
19147,23.0,50,15228,2017-04-30 13:03:00,9,19594,52,1,0,1,12,25,0,1
19148,23.9,32,19782,2017-04-30 14:03:00,9,41684,55,1,0,2,11,18,0,1
19149,26.8,21,12401,2017-04-30 15:04:00,9,15491,34,1,0,2,5,9,0,1
19150,23.2,43,25037,2017-04-30 15:04:00,9,47851,2,1,0,2,2,7,0,1
19151,23.7,42,14495,2017-04-30 15:03:00,9,15165,17,1,0,1,3,21,0,1
19152,20.7,52,18462,2017-04-30 16:03:00,9,38620,12,1,0,2,13,26,0,1
19153,21.7,62,14662,2017-04-30 16:03:00,9,29913,57,1,0,2,20,1,0,1
19154,21.7,39,31808,2017-04-30 17:03:00,9,71624,8,1,0,1,8,0,0,1
19155,20.5,55,25738,2017-04-30 19:05:00,9,50000,54,1,1,2,17,6,0,1
19156,22.2,42,57447,2017-05-04 14:02:00,10,62010,5,1,0,2,9,13,1,0
19157,25.5,48,31948,2017-05-05 14:03:00,10,40000,59,2,0,1,0,12,1,0
19158,24.4,45,25095,2017-05-05 15:03:00,10,26232,6,2,0,1,6,11,1,0
19159,23.9,53,15498,2017-05-06 13:03:00,10,38794,35,3,3,2,21,5,0,1
19160,27.8,59,14015,2017-05-06 14:03:00,10,15349,27,3,0,2,18,17,0,1
19161,23.5,72,13421,2017-05-06 19:05:00,10,36894,50,3,0,2,7,20,0,1
19162,21.5,28,17281,2017-05-07 14:05:00,10,19526,42,4,0,2,25,2,0,1
19163,27.2,20,12622,2017-05-07 14:03:00,10,17000,45,4,1,2,1,3,0,1
19164,24.1,30,21245,2017-05-07 17:04:00,10,24130,48,4,0,1,26,8,0,1
19165,23.8,58,14172,2017-05-14 13:03:00,11,19594,52,1,7,1,12,26,0,1
19166,18.4,84,18626,2017-05-14 14:03:00,11,38620,12,1,1,1,13,20,0,1
19167,21.5,59,11036,2017-05-14 14:03:00,11,15442,36,1,1,1,8,1,0,1
19168,24.0,54,30864,2017-05-14 14:03:00,11,41684,55,1,0,1,11,9,0,1
19169,22.2,57,23950,2017-05-14 15:04:00,11,47851,2,1,1,2,2,18,0,1
19170,24.2,51,13782,2017-05-14 15:03:00,11,15165,17,1,0,1,3,6,0,1
19171,27.1,32,14351,2017-05-14 15:03:00,11,24481,44,1,0,1,17,7,0,1
19172,22.0,54,9920,2017-05-14 17:04:00,11,15491,34,1,7,2,5,25,0,1
19173,22.6,49,21174,2017-05-14 19:03:00,11,38794,35,1,3,2,21,0,0,1
19174,21.3,78,10838,2017-05-19 19:03:00,12,38620,12,1,0,1,13,6,0,0
19175,27.7,44,33458,2017-05-20 14:04:00,12,62010,5,2,0,2,9,12,0,1
19176,28.5,45,16758,2017-05-20 14:03:00,12,71624,8,2,0,1,8,25,0,1
19177,33.4,23,8653,2017-05-20 14:03:00,12,17000,45,2,0,1,1,7,0,1
19178,27.3,38,19253,2017-05-20 14:03:00,12,41684,55,2,0,2,11,21,0,1
19179,25.8,48,13470,2017-05-20 14:04:00,12,15165,17,2,0,2,3,18,0,1
19180,30.3,35,11823,2017-05-20 16:03:00,12,15491,34,2,0,1,5,17,0,1
19181,24.1,37,21366,2017-05-20 19:03:00,12,40000,59,2,0,1,0,26,0,1
19182,22.0,71,24814,2017-05-20 19:04:00,12,29913,57,2,0,2,20,2,0,1
19183,25.2,47,12865,2017-05-27 14:03:00,13,19594,52,1,0,1,12,8,0,1
19184,24.3,52,13008,2017-05-27 14:05:00,13,36894,50,1,0,2,7,3,0,1
19185,25.0,57,10807,2017-05-27 15:03:00,13,15349,27,1,7,1,18,5,0,1
19186,22.8,46,14416,2017-05-27 19:04:00,13,24130,48,1,0,2,26,21,0,1
19187,27.6,80,22561,2017-07-05 19:03:00,13,26232,6,3,1,1,6,9,0,0
19188,25.1,64,18626,2017-07-05 19:03:00,13,40000,59,3,1,1,0,13,0,0
19189,23.8,47,14259,2017-05-28 13:04:00,13,19526,42,2,0,1,25,11,0,1
19190,24.1,58,18953,2017-05-28 16:04:00,13,47851,2,2,0,2,2,1,0,1
19191,22.8,52,20391,2017-05-28 17:03:00,13,29913,57,2,0,2,20,17,0,1
19192,22.6,53,12644,2017-06-04 13:03:00,14,38794,35,1,3,2,21,20,0,1
19193,23.2,55,13442,2017-06-04 13:03:00,14,19594,52,1,0,2,12,2,0,1
19194,26.7,36,15781,2017-06-04 14:03:00,14,36894,50,1,0,1,7,13,0,1
19195,20.0,42,13107,2017-06-04 15:03:00,14,19526,42,1,0,2,25,1,0,1
19196,27.2,30,13953,2017-06-04 15:03:00,14,15165,17,1,0,2,3,0,0,1
19197,30.5,20,13363,2017-06-04 15:03:00,14,24481,44,1,0,1,17,11,0,1
