id,round,home_team,away_team,weather,temperature,humidity,broadcasters,attendance,match_datetime,section_encoded,venue_capacity,venue_encoded
16985,第1日,鹿島,FC東京,晴,27.8,80,スカパー!/スカパー!プレミアムサービス,17804,2015-07-25 18:34:00,4,38620,12
16986,第1日,川崎F,清水,晴,30.0,67,スカパー!/スカパー!プレミアムサービス,20040,2015-07-25 19:03:00,4,26232,6
16987,第1日,甲府,松本,晴,29.5,68,スカパー!/スカパー!プレミアムサービス,14176,2015-07-25 18:05:00,4,17000,45
16988,第1日,名古屋,浦和,晴,31.1,61,スカパー!/スカパー!プレミアムサービス,17624,2015-07-25 19:04:00,4,27000,58
16989,第1日,神戸,G大阪,晴,27.2,75,スカパー!/スカパー!プレミアムサービス/NHK BS1,20679,2015-07-25 19:04:00,4,29913,57
16990,第1日,広島,横浜FM,晴,26.6,76,スカパー!/スカパー!プレミアムサービス,15174,2015-07-25 19:05:00,4,36894,50
16991,第1日,鳥栖,湘南,晴,29.8,60,スカパー!/スカパー!プレミアムサービス,11960,2015-07-25 19:04:00,4,24130,48
16992,第1日,山形,名古屋,晴,27.2,76,スカパー!/スカパー!プレミアムサービス,6100,2015-07-29 19:04:00,5,20638,40
16993,第1日,浦和,甲府,曇,27.6,83,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,22363,2015-07-29 19:04:00,5,62010,5
16994,第1日,FC東京,仙台,晴,29.0,70,スカパー!/スカパー!プレミアムサービス/TOKYO MX,16635,2015-07-29 19:03:00,5,47851,2
16995,第1日,横浜FM,清水,曇,27.9,79,スカパー!/スカパー!プレミアムサービス,14848,2015-07-29 19:33:00,5,71624,8
16996,第1日,湘南,柏,晴,26.6,87,スカパー!/スカパー!プレミアムサービス,10411,2015-07-29 19:04:00,5,15732,53
16997,第1日,松本,川崎F,晴のち雨,26.8,76,スカパー!/スカパー!プレミアムサービス,15610,2015-07-29 19:04:00,5,20396,20
16998,第1日,新潟,G大阪,晴,27.6,81,スカパー!/スカパー!プレミアムサービス/新潟放送,19650,2015-07-29 19:00:00,5,41684,55
16999,第1日,神戸,広島,晴,29.7,60,スカパー!/スカパー!プレミアムサービス,9538,2015-07-29 19:05:00,5,29913,57
17000,第1日,鳥栖,鹿島,晴,28.5,71,スカパー!/スカパー!プレミアムサービス,15794,2015-07-29 19:04:00,5,24130,48
17001,第1日,G大阪,鳥栖,曇のち雨,24.9,95,スカパー!/スカパー!プレミアムサービス ※ スルガ銀行チャンピオンシップ2015OSAKAのため、7月22日(水)に開催,11156,2015-07-22 19:03:00,6,21000,0
17002,第2日,仙台,松本,晴,25.0,85,スカパー!/スカパー!プレミアムサービス,15757,2015-08-12 19:04:00,6,19526,42
17003,第2日,柏,神戸,曇,25.1,83,スカパー!/スカパー!プレミアムサービス/NHK BS1,12383,2015-08-12 19:04:00,6,15349,27
17004,第2日,川崎F,山形,曇,28.8,65,スカパー!/スカパー!プレミアムサービス,19154,2015-08-12 19:03:00,6,26232,6
17005,第2日,甲府,FC東京,晴,28.9,53,スカパー!/スカパー!プレミアムサービス,12164,2015-08-12 19:04:00,6,17000,45
17006,第2日,新潟,浦和,晴,27.6,71,スカパー!/スカパー!プレミアムサービス,27447,2015-08-12 19:03:00,6,41684,55
17007,第2日,清水,湘南,晴,28.3,80,スカパー!/スカパー!プレミアムサービス/静岡放送,15946,2015-08-12 19:04:00,6,19594,52
17008,第2日,名古屋,横浜FM,晴,30.9,40,スカパー!/スカパー!プレミアムサービス,17093,2015-08-12 19:04:00,6,27000,58
17009,第2日,広島,鹿島,雨のち曇,22.2,91,スカパー!/スカパー!プレミアムサービス,16689,2015-08-12 19:04:00,6,36894,50
17010,第1日,山形,鳥栖,曇,26.7,70,スカパー!/スカパー!プレミアムサービス,10096,2015-08-16 18:04:00,7,20638,40
17011,第1日,鹿島,仙台,晴,26.1,94,スカパー!/スカパー!プレミアムサービス/NHK BS1,16554,2015-08-16 19:04:00,7,38620,12
17012,第1日,浦和,湘南,曇,26.4,86,スカパー!/スカパー!プレミアムサービス,36185,2015-08-16 18:04:00,7,62010,5
17013,第1日,FC東京,G大阪,雨のち曇,26.4,87,スカパー!/スカパー!プレミアムサービス,37978,2015-08-16 18:04:00,7,47851,2
17014,第1日,横浜FM,甲府,晴のち雨,28.0,85,スカパー!/スカパー!プレミアムサービス,19207,2015-08-16 18:03:00,7,71624,8
17015,第1日,松本,名古屋,晴,27.4,57,スカパー!/スカパー!プレミアムサービス,17442,2015-08-16 18:04:00,7,20396,20
17016,第1日,清水,新潟,晴,27.2,84,スカパー!/スカパー!プレミアムサービス,14724,2015-08-16 18:04:00,7,19594,52
17017,第1日,神戸,川崎F,屋内,29.2,58,スカパー!/スカパー!プレミアムサービス,15451,2015-08-16 18:04:00,7,29913,57
17018,第1日,広島,柏,晴,26.8,83,スカパー!/スカパー!プレミアムサービス,14471,2015-08-16 19:04:00,7,36894,50
17019,第2日,湘南,川崎F,曇,27.8,88,スカパー!/スカパー!プレミアムサービス/NHK BS1,14136,2015-08-22 19:04:00,8,15732,53
17020,第2日,甲府,神戸,晴,29.8,65,スカパー!/スカパー!プレミアムサービス,9113,2015-08-22 18:04:00,8,17000,45
17021,第2日,新潟,広島,曇,25.7,83,スカパー!/スカパー!プレミアムサービス,19615,2015-08-22 19:03:00,8,41684,55
17022,第2日,名古屋,FC東京,晴,28.8,62,スカパー!/スカパー!プレミアムサービス,19011,2015-08-22 19:04:00,8,43739,18
17023,第2日,鳥栖,横浜FM,晴,27.4,60,スカパー!/スカパー!プレミアムサービス,18321,2015-08-22 19:04:00,8,24130,48
17024,第2日,鹿島,山形,晴,28.1,79,スカパー!/スカパー!プレミアムサービス,16700,2015-08-22 18:34:00,8,38620,12
17025,第2日,浦和,仙台,晴,30.1,69,スカパー!/スカパー!プレミアムサービス,33932,2015-08-22 18:34:00,8,62010,5
17026,第1日,柏,松本,曇のち雨,25.6,91,スカパー!/スカパー!プレミアムサービス,7385,2015-08-20 19:03:00,8,15349,27
17027,第2日,G大阪,清水,晴,27.4,67,スカパー!/スカパー!プレミアムサービス,15333,2015-08-22 19:00:00,8,21000,0
17028,第1日,仙台,新潟,曇,20.4,84,スカパー!/スカパー!プレミアムサービス,14573,2015-08-29 19:04:00,9,19526,42
17029,第1日,清水,FC東京,曇,25.3,75,スカパー!/スカパー!プレミアムサービス,14954,2015-08-29 18:04:00,9,19594,52
17030,第1日,神戸,鳥栖,雨時々曇,24.9,82,スカパー!/スカパー!プレミアムサービス,14637,2015-08-29 19:04:00,9,35910,32
17031,第1日,広島,名古屋,雨,22.1,93,スカパー!/スカパー!プレミアムサービス/NHK BS1,13916,2015-08-29 19:04:00,9,36894,50
17032,第2日,柏,甲府,雨のち曇,21.5,94,スカパー!/スカパー!プレミアムサービス,8002,2015-08-30 19:03:00,9,15349,27
17033,第1日,川崎F,鹿島,曇のち雨,21.4,80,スカパー!/スカパー!プレミアムサービス,22632,2015-08-29 19:03:00,9,26232,6
17034,第1日,横浜FM,浦和,曇,22.5,82,スカパー!/スカパー!プレミアムサービス,33467,2015-08-29 18:30:00,9,71624,8
17035,第2日,G大阪,湘南,曇,25.8,74,スカパー!/スカパー!プレミアムサービス,14985,2015-08-30 19:04:00,9,21000,0
17036,第3日,松本,山形,晴,24.6,47,スカパー!/スカパー!プレミアムサービス ※ 第95回天皇杯全日本サッカー選手権大会1回戦のため、9月23日(水・祝)に開催,15412,2015-09-23 14:03:00,9,20396,20
17037,第2日,山形,広島,晴,21.1,81,スカパー!/スカパー!プレミアムサービス,8137,2015-09-12 19:05:00,10,20638,40
17038,第2日,FC東京,神戸,晴,25.1,73,スカパー!/スカパー!プレミアムサービス/TOKYO MX,22328,2015-09-12 19:04:00,10,47851,2
17039,第2日,湘南,松本,晴,24.8,71,スカパー!/スカパー!プレミアムサービス,12230,2015-09-12 19:06:00,10,15732,53
17040,第2日,甲府,川崎F,晴,24.4,62,スカパー!/スカパー!プレミアムサービス,11069,2015-09-12 18:35:00,10,17000,45
17041,第2日,新潟,横浜FM,晴,25.2,58,スカパー!/スカパー!プレミアムサービス,25336,2015-09-12 19:04:00,10,41684,55
17042,第2日,名古屋,仙台,晴,24.5,65,スカパー!/スカパー!プレミアムサービス,21008,2015-09-12 18:35:00,10,43739,18
17043,第2日,鳥栖,清水,雨のち曇,21.6,76,スカパー!/スカパー!プレミアムサービス/NHK BS1,10501,2015-09-12 19:04:00,10,24130,48
17044,第2日,鹿島,G大阪,晴,25.0,81,スカパー!/スカパー!プレミアムサービス,22380,2015-09-12 18:36:00,10,38620,12
17045,第1日,浦和,柏,雨のち曇,24.7,78,スカパー!/スカパー!プレミアムサービス,23957,2015-09-11 19:36:00,10,62010,5
17046,第1日,仙台,湘南,晴,22.0,63,スカパー!/スカパー!プレミアムサービス,12635,2015-09-19 18:34:00,11,19526,42
17047,第1日,川崎F,名古屋,晴,25.6,63,スカパー!/スカパー!プレミアムサービス,20238,2015-09-19 19:04:00,11,26232,6
17048,第1日,横浜FM,FC東京,晴,25.3,70,スカパー!/スカパー!プレミアムサービス/NHK BS1,30999,2015-09-19 19:04:00,11,71624,8
17049,第1日,神戸,新潟,晴,20.1,57,スカパー!/スカパー!プレミアムサービス,14471,2015-09-19 19:04:00,11,35910,32
17050,第1日,広島,鳥栖,晴,20.3,74,スカパー!/スカパー!プレミアムサービス,18625,2015-09-19 19:04:00,11,36894,50
17051,第2日,柏,山形,晴,21.9,77,スカパー!/スカパー!プレミアムサービス,10520,2015-09-20 19:03:00,11,15349,27
17052,第1日,甲府,鹿島,晴のち曇,26.5,41,スカパー!/スカパー!プレミアムサービス,12131,2015-09-19 17:04:00,11,17000,45
17053,第2日,松本,G大阪,晴,21.1,54,スカパー!/スカパー!プレミアムサービス/長野朝日放送,18052,2015-09-20 14:03:00,11,20396,20
17054,第1日,清水,浦和,晴,21.8,87,スカパー!/スカパー!プレミアムサービス,19232,2015-09-19 19:04:00,11,50889,31
17055,第1日,山形,仙台,曇,22.5,70,スカパー!/スカパー!プレミアムサービス/NHK山形/NHK仙台,13737,2015-09-26 14:04:00,12,20638,40
17056,第1日,FC東京,松本,曇,23.2,75,スカパー!/スカパー!プレミアムサービス,36671,2015-09-26 18:34:00,12,47851,2
17057,第1日,湘南,横浜FM,曇,23.5,78,スカパー!/スカパー!プレミアムサービス/BS-TBS,14046,2015-09-26 15:03:00,12,15732,53
17058,第1日,新潟,川崎F,曇,22.2,79,スカパー!/スカパー!プレミアムサービス/NHK BS1,22573,2015-09-26 19:04:00,12,41684,55
17059,第1日,清水,広島,晴のち曇,23.2,77,スカパー!/スカパー!プレミアムサービス/静岡放送,13053,2015-09-26 15:04:00,12,19594,52
17060,第1日,名古屋,神戸,曇,23.8,80,スカパー!/スカパー!プレミアムサービス/中京テレビ(録),11570,2015-09-26 19:34:00,12,27000,58
17061,第1日,鳥栖,甲府,晴,27.1,54,スカパー!/スカパー!プレミアムサービス,9672,2015-09-26 15:04:00,12,24130,48
17062,第1日,鹿島,浦和,曇,22.8,81,スカパー!/スカパー!プレミアムサービス,29030,2015-09-26 15:04:00,12,38620,12
17063,第1日,G大阪,柏,曇,25.4,60,スカパー!/スカパー!プレミアムサービス,16438,2015-09-26 16:03:00,12,21000,0
17064,第1日,仙台,横浜FM,晴,26.0,42,スカパー!/スカパー!プレミアムサービス/NHK BS1/東日本放送,15685,2015-10-03 14:04:00,13,19526,42
17065,第1日,湘南,山形,晴,23.8,60,スカパー!/スカパー!プレミアムサービス,10254,2015-10-03 16:04:00,13,15732,53
17066,第1日,甲府,新潟,晴,21.4,61,スカパー!/スカパー!プレミアムサービス,11102,2015-10-03 18:34:00,13,17000,45
17067,第1日,松本,清水,晴,21.4,52,スカパー!/スカパー!プレミアムサービス,17371,2015-10-03 15:04:00,13,20396,20
17068,第1日,広島,FC東京,晴,17.4,90,スカパー!/スカパー!プレミアムサービス/NHK BS1,18810,2015-10-03 19:04:00,13,36894,50
17069,第1日,浦和,鳥栖,晴,25.3,55,スカパー!/スカパー!プレミアムサービス,35015,2015-10-03 16:04:00,13,62010,5
17070,第1日,柏,名古屋,晴,21.9,72,スカパー!/スカパー!プレミアムサービス,10103,2015-10-03 19:03:00,13,15349,27
17071,第2日,川崎F,G大阪,晴,26.1,37,スカパー!/スカパー!プレミアムサービス,24300,2015-10-04 14:04:00,13,26232,6
17072,第1日,神戸,鹿島,晴,24.4,34,スカパー!/スカパー!プレミアムサービス/BS-TBS,16871,2015-10-03 15:03:00,13,29913,57
17074,第1日,山形,甲府,晴,12.8,81,スカパー!/スカパー!プレミアムサービス/NHK BS1,8191,2015-10-17 19:05:00,14,20638,40
17075,第1日,FC東京,湘南,曇時々晴,19.9,78,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),22577,2015-10-17 14:04:00,14,47851,2
17076,第1日,横浜FM,神戸,曇,20.8,74,スカパー!/スカパー!プレミアムサービス,22598,2015-10-17 14:05:00,14,71624,8
17077,第1日,新潟,松本,晴,20.4,64,スカパー!/スカパー!プレミアムサービス,31324,2015-10-17 18:33:00,14,41684,55
17078,第1日,清水,仙台,晴,24.6,56,スカパー!/スカパー!プレミアムサービス/テレビ静岡,13399,2015-10-17 14:04:00,14,19594,52
17079,第1日,広島,川崎F,晴,26.9,41,スカパー!/スカパー!プレミアムサービス/NHK広島/TBS(単),19751,2015-10-17 14:05:00,14,36894,50
17080,第1日,鳥栖,名古屋,晴,21.1,54,スカパー!/スカパー!プレミアムサービス,13707,2015-10-17 18:34:00,14,24130,48
17081,第1日,鹿島,柏,曇,19.9,81,スカパー!/スカパー!プレミアムサービス,13633,2015-10-17 14:04:00,14,38620,12
17082,第1日,G大阪,浦和,晴時々曇,24.1,50,スカパー!/スカパー!プレミアムサービス,18638,2015-10-17 14:03:00,14,21000,0
17083,第1日,川崎F,横浜FM,晴,24.0,43,スカパー!/スカパー!プレミアムサービス,23701,2015-10-24 14:03:00,15,26232,6
17084,第1日,甲府,広島,晴,24.8,41,スカパー!/スカパー!プレミアムサービス/NHK BS1,11062,2015-10-24 14:04:00,15,17000,45
17085,第1日,松本,鳥栖,晴,21.8,34,スカパー!/スカパー!プレミアムサービス/NHK長野,17462,2015-10-24 14:03:00,15,20396,20
17086,第1日,名古屋,新潟,晴,23.3,49,スカパー!/スカパー!プレミアムサービス/NHK名古屋/NHK新潟,12045,2015-10-24 14:04:00,15,27000,58
17087,第1日,神戸,山形,晴,22.6,50,スカパー!/スカパー!プレミアムサービス,11508,2015-10-24 14:04:00,15,29913,57
17088,第2日,仙台,G大阪,晴,11.0,56,スカパー!/スカパー!プレミアムサービス/NHK仙台 ※ AFCチャンピオンズリーグ2015準決勝の影響により、10月25日(日)に開催。,19263,2015-10-25 14:03:00,15,19526,42
17089,第1日,FC東京,浦和,晴,23.0,55,スカパー!/スカパー!プレミアムサービス/NHK総合/TOKYO MX(録),38952,2015-10-24 14:02:00,15,47851,2
17090,第1日,湘南,鹿島,晴,23.6,55,スカパー!/スカパー!プレミアムサービス/BS-TBS,14227,2015-10-24 14:03:00,15,15732,53
17091,第1日,清水,柏,晴,23.8,44,スカパー!/スカパー!プレミアムサービス/静岡放送,12238,2015-10-24 14:04:00,15,19594,52
17092,第1日,山形,清水,晴のち曇,13.9,72,スカパー!/スカパー!プレミアムサービス,8281,2015-11-07 14:02:00,16,20638,40
17093,第1日,新潟,湘南,曇,16.2,62,スカパー!/スカパー!プレミアムサービス/新潟総合テレビ,25272,2015-11-07 14:02:00,16,41684,55
17094,第1日,名古屋,甲府,曇,20.3,46,スカパー!/スカパー!プレミアムサービス,16970,2015-11-07 14:04:00,16,43739,18
17095,第1日,神戸,松本,曇,21.6,56,スカパー!/スカパー!プレミアムサービス/NHK BS1(録)/NHK神戸/NHK長野,18092,2015-11-07 14:03:00,16,29913,57
17096,第1日,鳥栖,仙台,曇,24.4,49,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK仙台,13860,2015-11-07 14:03:00,16,24130,48
17097,第1日,鹿島,横浜FM,曇,18.9,67,スカパー!/スカパー!プレミアムサービス/NHK水戸/BS-TBS,22755,2015-11-07 14:03:00,16,38620,12
17098,第1日,浦和,川崎F,曇時々晴,19.1,55,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,46597,2015-11-07 14:03:00,16,62010,5
17099,第1日,柏,FC東京,曇,18.8,68,スカパー!/スカパー!プレミアムサービス,12497,2015-11-07 14:03:00,16,15349,27
17100,第1日,G大阪,広島,曇,21.5,61,スカパー!/スカパー!プレミアムサービス/NHK総合,17435,2015-11-07 14:03:00,16,21000,0
17101,第1日,FC東京,鳥栖,曇,14.5,60,スカパー!/スカパー!プレミアムサービス/TOKYO MX(録),30753,2015-11-22 13:34:00,17,47851,2
17102,第1日,川崎F,仙台,曇,15.7,53,スカパー!/スカパー!プレミアムサービス/BS-TBS,22511,2015-11-22 13:33:00,17,26232,6
17103,第1日,横浜FM,松本,曇,15.7,57,スカパー!/スカパー!プレミアムサービス,44226,2015-11-22 13:35:00,17,71624,8
17104,第1日,甲府,清水,曇,15.3,48,スカパー!/スカパー!プレミアムサービス,14036,2015-11-22 13:34:00,17,17000,45
17105,第1日,広島,湘南,晴のち曇,18.9,58,スカパー!/スカパー!プレミアムサービス/NHK総合,33210,2015-11-22 13:36:00,17,36894,50
17106,第1日,鹿島,名古屋,曇,15.8,58,スカパー!/スカパー!プレミアムサービス,25151,2015-11-22 13:33:00,17,38620,12
17107,第1日,浦和,神戸,曇のち晴,15.9,54,スカパー!/スカパー!プレミアムサービス/NHK BS1/テレ玉,52133,2015-11-22 13:34:00,17,62010,5
17108,第1日,柏,新潟,曇,15.8,66,スカパー!/スカパー!プレミアムサービス,13127,2015-11-22 13:33:00,17,15349,27
17109,第1日,G大阪,山形,曇,18.7,46,スカパー!/スカパー!プレミアムサービス,18219,2015-11-22 13:33:00,17,21000,0
17894,第1日,磐田,名古屋,晴,13.0,34,スカパー!/スカパー!プレミアムサービス/NHK静岡/NHK名古屋/NHK岐阜/NHK津,14333,2016-02-27 14:03:00,1,15165,17
17895,第1日,広島,川崎F,雨,8.3,78,スカパー!/スカパー!プレミアムサービス/NHK総合,18120,2016-02-27 14:04:00,1,36894,50
17896,第1日,鳥栖,福岡,曇のち雨,14.1,74,スカパー!/スカパー!プレミアムサービス/NHK佐賀/NHK福岡,19762,2016-02-27 14:05:00,1,24130,48
